series_id,station_id,station,river,variable,var_id,unit,network,province,procedure,lat,lon,live,percentiles
3268,72,Paso de los Libres,URUGUAY,Caudal,4,,alturas_prefe,,,-29.7166666666667,-57.0833333333333,True,
25550,72,Paso de los Libres,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-29.7166666666667,-57.0833333333333,True,
73,73,Bompland,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-29.872652,-57.332887,True,
922,73,Bompland,URUGUAY,Caudal,4,,alturas_prefe,,,-29.872652,-57.332887,True,
26670,73,Bompland,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-29.872652,-57.332887,True,
74,74,Monte Caseros,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-30.25,-57.6333333333333,True,
25552,74,Monte Caseros,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-30.25,-57.6333333333333,True,False
75,75,Mocoretá,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-30.715682,-57.81776,True,
924,75,Mocoretá,URUGUAY,Caudal,4,,alturas_prefe,,,-30.715682,-57.81776,True,
925,76,Federación,URUGUAY,Caudal,4,,alturas_prefe,,,-30.993221,-57.914682,True,
26318,76,Federación,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,,-30.993221,-57.914682,True,
26673,76,Federación,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-30.993221,-57.914682,True,
77,77,Salto Grande Arriba,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-31.27547,-57.936945,True,
926,77,Salto Grande Arriba,URUGUAY,Caudal,4,,alturas_prefe,,,-31.27547,-57.936945,True,
25555,77,Salto Grande Arriba,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-31.27547,-57.936945,True,
26674,77,Salto Grande Arriba,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-31.27547,-57.936945,True,
78,78,Salto Grande Abajo,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-31.27547,-57.936945,True,
7833,78,Salto Grande Abajo,URUGUAY,Caudal,4,,alturas_prefe,,,-31.27547,-57.936945,True,
31552,78,Salto Grande Abajo,URUGUAY,Caudal,4,,alturas_prefe,,,-31.27547,-57.936945,True,
25556,78,Salto Grande Abajo,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-31.27547,-57.936945,True,
26675,78,Salto Grande Abajo,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-31.27547,-57.936945,True,
7836,79,Concordia,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-31.4,-58.0166666666667,True,
928,79,Concordia,URUGUAY,Caudal,4,,alturas_prefe,,,-31.4,-58.0166666666667,True,
7835,79,Concordia,URUGUAY,Caudal,4,,alturas_prefe,,,-31.4,-58.0166666666667,True,
25557,79,Concordia,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-31.4,-58.0166666666667,True,
26321,79,Concordia,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,,-31.4,-58.0166666666667,True,
25558,80,Colón,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-32.2333333333333,-58.1166666666667,True,
26322,80,Colón,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,,-32.2333333333333,-58.1166666666667,True,
26677,80,Colón,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-32.2333333333333,-58.1166666666667,True,
3270,81,Concepción del Uruguay,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-32.4833333333333,-58.2333333333333,True,
3269,81,Concepción del Uruguay,URUGUAY,Caudal,4,,alturas_prefe,,,-32.4833333333333,-58.2333333333333,True,
26323,81,Concepción del Uruguay,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,,-32.4833333333333,-58.2333333333333,True,
82,82,Campichuelo,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-32.70101,-58.1834,True,
932,83,Puerto Gualeguaychú,GUALEGUAYCHU,Caudal,4,,alturas_prefe,,,-33.0166666666667,-58.5,True,
25561,83,Puerto Gualeguaychú,GUALEGUAYCHU,Altura hidrométrica media mensual,33,,alturas_prefe,,,-33.0166666666667,-58.5,True,
26325,83,Puerto Gualeguaychú,GUALEGUAYCHU,Altura hidrométrica media diaria,39,,alturas_prefe,,,-33.0166666666667,-58.5,True,
84,84,Boca Gualeguaychú,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-33.0666666666667,-58.4166666666667,True,
29580,85,Buenos Aires,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,,-34.56108,-58.399288,True,
26327,85,Buenos Aires,RIODELAPLATA,Altura hidrométrica media diaria,39,,alturas_prefe,,,-34.56108,-58.399288,True,
86,86,La Plata,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,,-34.824196,-57.873546,True,
26328,86,La Plata,RIODELAPLATA,Altura hidrométrica media diaria,39,,alturas_prefe,,,-34.824196,-57.873546,True,
26683,86,La Plata,RIODELAPLATA,Caudal medio diario,40,,alturas_prefe,,,-34.824196,-57.873546,True,
87,87,Yacyretá afluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-27.482557,-56.727244,True,
3265,87,Yacyretá afluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-27.482557,-56.727244,True,
1419,87,Yacyretá afluente,PARANAMED,Caudal,4,,alturas_prefe,,,-27.482557,-56.727244,True,
26329,87,Yacyretá afluente,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,,-27.482557,-56.727244,True,
26684,87,Yacyretá afluente,PARANAMED,Caudal medio diario,40,,alturas_prefe,,,-27.482557,-56.727244,True,
88,88,Yacyretá efluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-27.482557,-56.727244,True,False
1532,88,Yacyretá efluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-27.482557,-56.727244,True,
937,88,Yacyretá efluente,PARANAMED,Caudal,4,,alturas_prefe,,,-27.482557,-56.727244,True,
26330,88,Yacyretá efluente,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,,-27.482557,-56.727244,True,
26685,88,Yacyretá efluente,PARANAMED,Caudal medio diario,40,,alturas_prefe,,,-27.482557,-56.727244,True,
89,89,Aporte Salto Grande,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-31.273969,-57.938011,True,False
938,89,Aporte Salto Grande,URUGUAY,Caudal,4,,alturas_prefe,,,-31.273969,-57.938011,True,
25568,90,Erogado Salto Grande,URUGUAY,Altura hidrométrica media mensual,33,,alturas_prefe,,,-31.273969,-57.938011,True,
26332,90,Erogado Salto Grande,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,,-31.273969,-57.938011,True,
26687,90,Erogado Salto Grande,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-31.273969,-57.938011,True,
3159,93,Confluencia,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-25.592701,-54.593363,True,
942,93,Confluencia,PARANAMED,Caudal,4,,alturas_prefe,,,-25.592701,-54.593363,True,
25571,93,Confluencia,PARANAMED,Altura hidrométrica media mensual,33,,alturas_prefe,,,-25.592701,-54.593363,True,
26335,93,Confluencia,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,,-25.592701,-54.593363,True,
96,96,Colorado,BERMEJO,Altura hidrométrica,2,,alturas_prefe,,,,,True,
945,96,Colorado,BERMEJO,Caudal,4,,alturas_prefe,,,,,True,
25574,96,Colorado,BERMEJO,Altura hidrométrica media mensual,33,,alturas_prefe,,,,,True,
26338,96,Colorado,BERMEJO,Altura hidrométrica media diaria,39,,alturas_prefe,,,,,True,
26693,96,Colorado,BERMEJO,Caudal medio diario,40,,alturas_prefe,,,,,True,
97,97,Brazo Largo,PARANAGUAZU,Altura hidrométrica,2,,alturas_prefe,,,-33.8833333333,-58.9,True,
946,97,Brazo Largo,PARANAGUAZU,Caudal,4,,alturas_prefe,,,-33.8833333333,-58.9,True,
25575,97,Brazo Largo,PARANAGUAZU,Altura hidrométrica media mensual,33,,alturas_prefe,,,-33.8833333333,-58.9,True,
98,98,Virtuani,BRAZOLARGO,Altura hidrométrica,2,,alturas_prefe,,,-33.7833333333,-58.6166666667,True,
947,98,Virtuani,BRAZOLARGO,Caudal,4,,alturas_prefe,,,-33.7833333333,-58.6166666667,True,
25576,98,Virtuani,BRAZOLARGO,Altura hidrométrica media mensual,33,,alturas_prefe,,,-33.7833333333,-58.6166666667,True,
26695,98,Virtuani,BRAZOLARGO,Caudal medio diario,40,,alturas_prefe,,,-33.7833333333,-58.6166666667,True,
99,99,Gualeguaychú,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,,-33.0144444444444,-58.5041666666667,True,
948,99,Gualeguaychú,URUGUAY,Caudal,4,,alturas_prefe,,,-33.0144444444444,-58.5041666666667,True,
26696,99,Gualeguaychú,URUGUAY,Caudal medio diario,40,,alturas_prefe,,,-33.0144444444444,-58.5041666666667,True,
102,102,Ruta Nacional nº 130,GUALEGUAYCHU,Altura hidrométrica,2,,alturas_bdhi,,,-32.1046111111111,-58.4904722222222,True,
1521,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Altura hidrométrica,2,,alturas_bdhi,,,-31.4912222222222,-60.7805555555556,True,
6659,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Caudal,4,,alturas_bdhi,,,-31.4912222222222,-60.7805555555556,True,
43040,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Caudal medio diario,40,,alturas_bdhi,,,-31.4912222222222,-60.7805555555556,True,
954,105,Tostado,SALADOSANTAFE,Caudal,4,,alturas_bdhi,,,-29.2751666666667,-61.7439444444444,True,
107,107,Santa Lucía,SANTALUCIA,Altura hidrométrica,2,,alturas_bdhi,,,-28.9911111111111,-59.0982222222222,True,
29868,107,Santa Lucía,SANTALUCIA,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.9911111111111,-59.0982222222222,True,
108,108,San Roque,SANTALUCIA,Altura hidrométrica,2,,alturas_bdhi,,,-28.5711388888889,-58.7214166666667,True,
957,108,San Roque,SANTALUCIA,Caudal,4,,alturas_bdhi,,,-28.5711388888889,-58.7214166666667,True,
29869,108,San Roque,SANTALUCIA,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.5711388888889,-58.7214166666667,True,
6650,109,Paso Lucero,CORRIENTE,Caudal,4,,alturas_bdhi,,,-28.9943611111111,-58.5593888888889,True,
958,109,Paso Lucero,CORRIENTE,Caudal,4,,alturas_bdhi,,,-28.9943611111111,-58.5593888888889,True,
29870,109,Paso Lucero,CORRIENTE,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.9943611111111,-58.5593888888889,True,
110,110,Segui,LASCONCHAS,Altura hidrométrica,2,,alturas_bdhi,,,-31.95,-60.1263888888889,True,
959,110,Segui,LASCONCHAS,Caudal,4,,alturas_bdhi,,,-31.95,-60.1263888888889,True,
111,111,Límite con Entre Ríos – Ruta Provincial nº 28,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,,-30.2166388888889,-58.7846388888889,True,
960,111,Límite con Entre Ríos – Ruta Provincial nº 28,GUAYQUIRARO,Caudal,4,,alturas_bdhi,,,-30.2166388888889,-58.7846388888889,True,
6652,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Caudal,4,,alturas_bdhi,,,-32.841975,-59.864625,True,
961,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Caudal,4,,alturas_bdhi,,,-32.841975,-59.864625,True,
29873,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-32.841975,-59.864625,True,
29875,116,Ruta Nacional Nº 12,NOGOYA,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-32.3946388888889,-59.7638611111111,True,
118,118,Pueblo Andino,CARCARAÑA,Altura hidrométrica,2,,alturas_bdhi,,,-32.6733333333333,-60.8659444444444,True,
6670,118,Pueblo Andino,CARCARAÑA,Caudal,4,,alturas_bdhi,,,-32.6733333333333,-60.8659444444444,True,
967,118,Pueblo Andino,CARCARAÑA,Caudal,4,,alturas_bdhi,,,-32.6733333333333,-60.8659444444444,True,
119,119,Paso Juncué,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,,-30.3616388888889,-59.2586944444444,True,
968,119,Paso Juncué,GUAYQUIRARO,Caudal,4,,alturas_bdhi,,,-30.3616388888889,-59.2586944444444,True,
29877,119,Paso Juncué,GUAYQUIRARO,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-30.3616388888889,-59.2586944444444,True,
120,120,Paso Telégrafo,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,,-30.34375,-59.5129722222222,True,
121,121,Los Laureles,CORRIENTE,Altura hidrométrica,2,,alturas_bdhi,,,-29.7571111111111,-59.2171666666667,True,
970,121,Los Laureles,CORRIENTE,Caudal,4,,alturas_bdhi,,,-29.7571111111111,-59.2171666666667,True,
29879,121,Los Laureles,CORRIENTE,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-29.7571111111111,-59.2171666666667,True,
42633,121,Los Laureles,CORRIENTE,Caudal medio diario,40,,alturas_bdhi,,,-29.7571111111111,-59.2171666666667,True,
122,122,Ruta Nacional nº 168,COLASTINE,Altura hidrométrica,2,,alturas_bdhi,,,-31.6611388888889,-60.6020555555556,True,
30122,122,Ruta Nacional nº 168,COLASTINE,Caudal medio diario,40,,alturas_bdhi,,,-31.6611388888889,-60.6020555555556,True,
123,123,Autopista,COLASTINE,Altura hidrométrica,2,,alturas_bdhi,,,-32.0178611111111,-60.990275,True,
6663,123,Autopista,COLASTINE,Caudal,4,,alturas_bdhi,,,-32.0178611111111,-60.990275,True,
43044,123,Autopista,COLASTINE,Caudal medio diario,40,,alturas_bdhi,,,-32.0178611111111,-60.990275,True,
124,124,Autopista,SALADILLO,Altura hidrométrica,2,,alturas_bdhi,,,-33.0272222222222,-60.6635555555556,True,
6660,126,Villa Ocampo (Ruta Prov. Nº 32),LOSAMORES,Caudal,4,,alturas_bdhi,,,-28.4912222222222,-59.3879444444444,True,
29884,126,Villa Ocampo (Ruta Prov. Nº 32),LOSAMORES,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.4912222222222,-59.3879444444444,True,
43043,126,Villa Ocampo (Ruta Prov. Nº 32),LOSAMORES,Caudal medio diario,40,,alturas_bdhi,,,-28.4912222222222,-59.3879444444444,True,
127,127,Moussy,ELREY,Altura hidrométrica,2,,alturas_bdhi,,,-28.9979166666667,-59.7526111111111,True,
6666,127,Moussy,ELREY,Caudal,4,,alturas_bdhi,,,-28.9979166666667,-59.7526111111111,True,
976,127,Moussy,ELREY,Caudal,4,,alturas_bdhi,,,-28.9979166666667,-59.7526111111111,True,
29885,127,Moussy,ELREY,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.9979166666667,-59.7526111111111,True,
43039,127,Moussy,ELREY,Caudal medio diario,40,,alturas_bdhi,,,-28.9979166666667,-59.7526111111111,True,
128,128,Fortín Olmos,GOLONDRINA,Altura hidrométrica,2,,alturas_bdhi,,,-29.0655,-60.4971666666667,True,
6671,128,Fortín Olmos,GOLONDRINA,Caudal,4,,alturas_bdhi,,,-29.0655,-60.4971666666667,True,
29886,128,Fortín Olmos,GOLONDRINA,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-29.0655,-60.4971666666667,True,
129,129,Resistencia,NEGRO,Altura hidrométrica,2,,alturas_bdhi,,,-27.4397222222222,-59,True,
29887,129,Resistencia,NEGRO,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.4397222222222,-59,True,
130,130,Paso Ledesma,MIRIÑAY,Altura hidrométrica,2,,alturas_bdhi,,,-29.8458,-57.6745111111111,True,
979,130,Paso Ledesma,MIRIÑAY,Caudal,4,,alturas_bdhi,,,-29.8458,-57.6745111111111,True,
29888,130,Paso Ledesma,MIRIÑAY,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-29.8458,-57.6745111111111,True,
131,131,Puerto Maní,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,,-27.1063611111111,-55.5221666666667,True,
26342,131,Puerto Maní,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,,-27.1063611111111,-55.5221666666667,True,
26697,131,Puerto Maní,PARANAMED,Caudal medio diario,40,,alturas_prefe,,,-27.1063611111111,-55.5221666666667,True,
133,133,La Emilia,DELMEDIO,Altura hidrométrica,2,,alturas_bdhi,,,-33.3989194444444,-60.3346777777778,True,
982,133,La Emilia,DELMEDIO,Caudal,4,,alturas_bdhi,,,-33.3989194444444,-60.3346777777778,True,
29889,133,La Emilia,DELMEDIO,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-33.3989194444444,-60.3346777777778,True,
134,134,Ruta Nacional nº 12,SANLORENZO,Altura hidrométrica,2,,alturas_bdhi,,,-28.1141666666667,-58.8086111111111,True,
1515,134,Ruta Nacional nº 12,SANLORENZO,Altura hidrométrica,2,,alturas_bdhi,,,-28.1141666666667,-58.8086111111111,True,
983,134,Ruta Nacional nº 12,SANLORENZO,Caudal,4,,alturas_bdhi,,,-28.1141666666667,-58.8086111111111,True,
29395,135,Autopista,ELMONJE,Caudal,4,,alturas_bdhi,,,-32.3929722222222,-60.9411111111111,True,
6661,136,Ruta Nacional nº 11,MALABRIGO,Caudal,4,,alturas_bdhi,,,-29.2786666666667,-59.7856666666667,True,
985,136,Ruta Nacional nº 11,MALABRIGO,Caudal,4,,alturas_bdhi,,,-29.2786666666667,-59.7856666666667,True,
139,139,Ruta Provincial nº 18,SALADILLO,Altura hidrométrica,2,,alturas_bdhi,,,-33.02925,-60.6820277777778,True,
988,139,Ruta Provincial nº 18,SALADILLO,Caudal,4,,alturas_bdhi,,,-33.02925,-60.6820277777778,True,
140,140,Cnel. Bogado,PAVON,Altura hidrométrica,2,,alturas_bdhi,,,-33.3600611111111,-60.576775,True,
6665,140,Cnel. Bogado,PAVON,Caudal,4,,alturas_bdhi,,,-33.3600611111111,-60.576775,True,
29894,140,Cnel. Bogado,PAVON,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-33.3600611111111,-60.576775,True,
43048,140,Cnel. Bogado,PAVON,Caudal medio diario,40,,alturas_bdhi,,,-33.3600611111111,-60.576775,True,
29895,143,Bell Ville,TERCERO,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-32.61667,-62.68333,True,
146,146,Roque Perez,SALADOBONAERENSE,Altura hidrométrica,2,,alturas_bdhi,,,-35.372613,-59.280502,True,
995,146,Roque Perez,SALADOBONAERENSE,Caudal,4,,alturas_bdhi,,,-35.372613,-59.280502,True,
147,147,Cachi,CALCHAQUI,Altura hidrométrica,2,,alturas_bdhi,,,-25.123332,-66.156666,True,
29897,147,Cachi,CALCHAQUI,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-25.123332,-66.156666,True,
997,148,Seminario Diocesano de Azul,AZUL,Caudal,4,,alturas_bdhi,,,-36.831082,-59.893888,True,
29898,148,Seminario Diocesano de Azul,AZUL,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-36.831082,-59.893888,True,
998,149,Canal Seoane,Canal Seoane,Caudal,4,,ina_delta,,,-34.166861111,-58.638166667,True,
29899,150,J.M. García,LUJAN,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-34.702202778,-59.548977778,True,
170,170,Ruta Provincial Nº 044,Poncho Moro,Altura hidrométrica,2,,alturas_bdhi,,,-43.6683333333333,-71.4061388888889,True,
6395,170,Ruta Provincial Nº 044,Poncho Moro,Caudal,4,,alturas_bdhi,,,-43.6683333333333,-71.4061388888889,True,
1019,170,Ruta Provincial Nº 044,Poncho Moro,Caudal,4,,alturas_bdhi,,,-43.6683333333333,-71.4061388888889,True,
174,174,San Justo - Ruta Provincial nº 2,SALADOSANTAFE,Altura hidrométrica,2,,alturas_bdhi,,,-30.744031,-60.624247,True,
29902,174,San Justo - Ruta Provincial nº 2,SALADOSANTAFE,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-30.744031,-60.624247,True,
39727,174,San Justo - Ruta Provincial nº 2,SALADOSANTAFE,Caudal medio diario,40,,alturas_bdhi,,,-30.744031,-60.624247,True,
1024,175,Emilia - Ruta Provincial nº 62,Salado Santafesino,Caudal,4,,alturas_bdhi,,,-31.042868,-60.841003,True,
29903,175,Emilia - Ruta Provincial nº 62,Salado Santafesino,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-31.042868,-60.841003,True,
39728,175,Emilia - Ruta Provincial nº 62,Salado Santafesino,Caudal medio diario,40,,alturas_bdhi,,,-31.042868,-60.841003,True,
1494,304,San Javier,URUGUAY,Caudal,4,,alturas_bdhi,,,-27.88,-55.13,True,
319,319,La Sirena,AGUAPEY,Altura hidrométrica,2,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
6073,319,La Sirena,AGUAPEY,Altura hidrométrica,2,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
6651,319,La Sirena,AGUAPEY,Caudal,4,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
1168,319,La Sirena,AGUAPEY,Caudal,4,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
6072,319,La Sirena,AGUAPEY,Caudal,4,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
29904,319,La Sirena,AGUAPEY,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.4166666666667,-56.5421666666667,True,
526,526,ARECO,,precipitación diaria 12Z,1,,otros_registros,,,-34.24,-59.5,True,
2406,769,25 de Mayo - EEA Pergamino - Estacion Forestal INTA,,precipitación diaria 12Z,1,,red_inta,,,-35.4790000915527,-60.1269989013672,True,
2407,770,Abra Pampa - EEA Abra Pampa,,precipitación diaria 12Z,1,,red_inta,,,-22.798999786377,-65.8259963989258,True,
4324,770,Abra Pampa - EEA Abra Pampa,,precipitación horaria,31,,red_inta,,,-22.798999786377,-65.8259963989258,True,
2409,772,Andalgala - EEA Catamarca - AER Andalgala,,precipitación diaria 12Z,1,,red_inta,,,-27.6040000915527,-66.3359985351562,True,
4326,772,Andalgala - EEA Catamarca - AER Andalgala,,precipitación horaria,31,,red_inta,,,-27.6040000915527,-66.3359985351562,True,
2410,773,Anguil -EEA Anguil - EEA INTA Anguil - Guillermo Covas,,precipitación diaria 12Z,1,,red_inta,,,-36.5419998168945,-63.9910011291504,True,
4265,773,Anguil -EEA Anguil - EEA INTA Anguil - Guillermo Covas,,precipitación horaria,31,,red_inta,,,-36.5419998168945,-63.9910011291504,True,
2411,774,Apolinario Saravia - EEA Salta - OIT Apolinario Saravia,,precipitación diaria 12Z,1,,red_inta,,,-24.4349994659424,-63.9889984130859,True,
4266,774,Apolinario Saravia - EEA Salta - OIT Apolinario Saravia,,precipitación horaria,31,,red_inta,,,-24.4349994659424,-63.9889984130859,True,
2412,775,Arrecifes - EEA Pergamino - Escuela Agropecuaria N 1 de Arrecifes,,precipitación diaria 12Z,1,,red_inta,,,-34.0499992370605,-60.1360015869141,True,
2400,776,Balcarce - EEA Balcarce - EEA Balcarce,,precipitación diaria 12Z,1,,red_inta,,,-37.7630004882812,-58.2980003356934,True,
2401,777,Bandera - Predio AER INTA Bandera,,precipitación diaria 12Z,1,,red_inta,,,-28.8929996490479,-62.2750015258789,True,
2402,778,Basail - INTA - Basail,,precipitación diaria 12Z,1,,red_inta,,,-27.8969993591309,-59.2949981689453,True,
4319,778,Basail - INTA - Basail,,precipitación horaria,31,,red_inta,,,-27.8969993591309,-59.2949981689453,True,
4320,779,Caa Cati - Caa Cati,,precipitación horaria,31,,red_inta,,,-27.75,-57.6160011291504,True,
2398,780,CAFER - Don Cristobal,,precipitación diaria 12Z,1,,red_inta,,,-32.0750007629395,-59.9939994812012,True,
2397,781,CAFER - San Victor,,precipitación diaria 12Z,1,,red_inta,,,-30.4669990539551,-59.0330009460449,True,
2404,782,Castelar (Observatorio) - Obs. Principal-Predio INTA Castelar,,precipitación diaria 12Z,1,,red_inta,,,-34.6049995422363,-58.6699981689453,True,
4321,782,Castelar (Observatorio) - Obs. Principal-Predio INTA Castelar,,precipitación horaria,31,,red_inta,,,-34.6049995422363,-58.6699981689453,True,
4322,783,Cerro Azul - EEA INTA - Cerro Azul,,precipitación horaria,31,,red_inta,,,-27.6560001373291,-55.4379997253418,True,
