series_id,station,river,network,lat,lon,cat_start,cat_end,donor_series_id,donor_station,donor_river,match_type,match_km,river_agrees,combined_years,tier
38366,Salado - RP Nº50,,sat2,-34.3225,-61.3513888888889,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38354,Canal Regulador N°4 - La Pantanosa,,sat2,-34.2580555555556,-61.6386111111111,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38306,Olivia - Olivia,,sat2,-54.7975,-68.2255555555556,2025-02-07T16:00:00,2026-08-30T16:00:00,,,,,,,1.6,3
38327,Atuel - Puesto Ugalde,,sat2,-35.9994444444444,-67.1852777777778,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38331,Chubut - El Maitén,,sat2,-42.0997222222222,-71.17,2024-09-16T20:00:00,2026-08-30T12:00:00,30003,CHUBUT - EL MAITÉN,Chubut,coords,0.0,unknown,18.7,2
38416,Canal Finca Agropecuaria,,sat2,-25.1608333333333,-64.1058333333333,2024-09-16T20:00:00,2026-08-30T16:00:00,6353,Canal Finca Agropecuaria - Finca Agropecuaria,Canal Finca Agropecuaria,coords,0.02,unknown,17.2,2
38422,Aguapey - La Sirena,,sat2,-28.4166666666667,-56.5422222222222,2025-01-22T00:00:00,2026-08-30T16:00:00,319,La Sirena,AGUAPEY,coords,0.01,unknown,25.3,2
38420,Puelo - Hito fronterizo,,sat2,-42.1055555555556,-71.7247222222222,2025-02-25T12:00:00,2026-08-25T16:00:00,6426,PUELO - HITO FRONTERIZO,Puelo,coords,0.0,unknown,7.0,3
38437,Juramento - Cabra Corral,,sat2,-25.2677777777778,-65.2372222222222,2024-09-16T20:00:00,2026-08-30T12:00:00,,,,,,,2.0,3
38430,Valenzuela - Valle Noble,,sat2,-35.3241666666667,-70.3111111111111,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38427,Santa Lucia - Santa Lucia,,sat2,-28.9877777777778,-59.0905555555556,2024-09-16T20:00:00,2026-08-30T16:00:00,107,Santa Lucía,SANTALUCIA,coords,0.83,unknown,25.3,2
38425,Corriente - Paso Lucero,,sat2,-28.995,-58.5583333333333,2024-09-16T20:00:00,2026-08-30T16:00:00,29870,Paso Lucero,CORRIENTE,coords,0.12,unknown,25.3,2
38432,Aº Leyes - RP Nº 1,,sat2,-31.4947222222222,-60.425,2024-09-16T20:00:00,2026-08-30T16:00:00,29956,LEYES - RUTA PROVINCIAL Nº 001,Leyes,coords,0.01,unknown,25.3,2
37904,Chubut - Valle Inferior,,sat2,-43.2908333333333,-65.5052777777778,2024-09-14T00:00:00,2026-08-29T00:00:00,30044,Chubut - Valle Inferior,Chubut,coords,0.6,unknown,18.7,2
34340,Aº Malabrigo - RN Nº11,,sat2,-29.2788888888889,-59.7863888888889,2023-02-07T20:00:00,2026-08-30T16:00:00,6661,Ruta Nacional nº 11,MALABRIGO,coords,0.07,unknown,3.6,3
38183,Aº Malabrigo - RN Nº11,,sat2,-29.2788888888889,-59.7863888888889,2024-12-20T00:00:00,2026-08-29T00:00:00,6661,Ruta Nacional nº 11,MALABRIGO,coords,0.07,unknown,1.7,3
38184,Carcarañá - Cruz Alta,,sat2,-33.0063888888889,-61.7875,2024-09-14T00:00:00,2026-08-29T00:00:00,6318,Carcaraña - Cruz Alta,Carcaraña,coords,0.09,unknown,2.0,3
38185,Salado - Puente Carretero,,sat2,-34.6113888888889,-60.9572222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38186,Saladillo - Dique Aforador,,sat2,-32.9316666666667,-62.3322222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
34345,Tercero - Piedras Moras,,sat2,-32.1694444444444,-64.2327777777778,2023-02-07T17:00:00,2026-08-30T21:00:00,,,,,,,3.6,3
38192,Chubut - Gualjaina,,sat2,-42.6097222222222,-70.3844444444445,2024-09-14T00:00:00,2026-08-29T00:00:00,30006,CHUBUT - GUALJAINA,Chubut,coords,0.0,unknown,18.7,2
37869,Aº De las Chañaritas,,sat2,-34.2797222222222,-59.5894444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38053,De Las Cañitas - La Tapa,,sat2,-32.855,-64.7672222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38054,Chubut - Cerro Condor,,sat2,-43.4244444444444,-69.1605555555556,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37870,Laguna La Margarita,,sat2,-34.6533333333333,-63.7230555555556,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38055,Cuarto - La Carlota LIM,,sat2,-33.4075,-63.2941666666667,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37842,Aº Pergamino - Pergamino,,sat2,-33.9041666666667,-60.5702777777778,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37833,Paraná - Bella Vista,,sat2,-28.5052777777778,-59.0497222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37834,Grande - La Estrechura,,sat2,-35.3194444444444,-70.2886111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37878,Salado -A.Ab. Azud Cruz Bajada,,sat2,-25.7166666666667,-63.8916666666667,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37925,Piray Mini - Valle Hermoso,,sat2,-26.355,-54.4983333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,6481,Piray Miní - Valle Hermoso,Piray Miní,coords,0.01,unknown,25.3,2
38129,Quinto - Dique Villa Mercedes,,sat2,-33.6538888888889,-65.5336111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37865,Sta. Cruz-Cmte Piedrabuena MET,,sat2,-49.9986111111111,-68.9269444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37862,Dulce - La Escuela - Río Hondo,,sat2,-27.5033333333333,-64.8558333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37875,Negro-Obra de Ctrl. Agua Abajo,,sat2,-27.4563888888889,-58.8988888888889,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37967,Dulce - Villa San Martín,,sat2,-28.3291666666667,-64.0066666666667,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38030,Embalse Cruz Bajada,,sat2,-25.7158333333333,-63.8916666666667,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38060,Paraná - Puerto Libertad,,sat2,-25.9166666666667,-54.6205555555556,2024-09-14T00:00:00,2026-08-29T00:00:00,6503,Paraná - Puerto Libertad,Paraná,coords,0.02,unknown,11.4,2
37847,Aº Las Garzas - RN Nº 11,,sat2,-28.7766666666667,-59.4738888888889,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37860,Colorado - Puesto Hernández,,sat2,-38.4136111111111,-67.0430555555556,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37968,Ledesma -Fraile Pintado-RN 34 ,,sat2,-23.9094444444444,-64.8080555555556,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37901,San Pedro - Ledesma - RN 34,,sat2,-24.2644444444444,-64.8986111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37863,San Juan - Dique de la Rosa,,sat2,-31.5025,-68.6425,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37916,Quinto -Av Circunvalación,,sat2,-33.7391666666667,-65.3769444444444,2026-04-02T00:00:00,2026-08-29T00:00:00,,,,,,,0.4,3
37969,El Tala - El Brete,,sat2,-26.0658333333333,-65.3411111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37911,Urueña -7 de Abril - RN34,,sat2,-26.2188888888889,-64.5119444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37884,Seco - RN Nº 157,,sat2,-27.3361111111111,-65.3175,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38110,Salí - Alta Gracia,,sat2,-26.7191666666667,-65.1619444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37913,Paraná - Puerto Rico,,sat2,-26.7916666666667,-55.025,2024-09-14T00:00:00,2026-08-29T00:00:00,6487,Paraná - Puerto Rico,Paraná,coords,0.09,unknown,18.3,2
38092,Aº Trabunco -S.M. de Los Andes,,sat2,-40.1530555555556,-71.3347222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38052,Pepirí Guazú-Pte.Int.P.Rosales,,sat2,-26.6133333333333,-53.7347222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37943,San Juan - Km 101 LIM,,sat2,-31.2522222222222,-69.1775,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37891,Salado - Icaño,,sat2,-28.6152777777778,-62.7786111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37985,Uruguay - Monte Caseros,,sat2,-30.2516666666667,-57.6216666666667,2024-09-26T00:00:00,2026-08-29T00:00:00,,,,,,,1.9,3
32710,Paraná - Goya,,sat2,-29.165,-59.3283333333333,2025-03-17T00:00:00,2026-08-30T20:00:00,,,,,,,1.5,3
33505,Chubut - Trelew,,sat2,-43.2761111111111,-65.2733333333333,2024-09-13T16:00:00,2026-08-30T21:00:00,30005,CHUBUT - TRELEW,Chubut,coords,0.01,unknown,2.2,3
33188,Las Conchas - Coropampa,,sat2,-25.5091666666667,-65.5238888888889,2024-09-13T16:00:00,2026-08-30T21:00:00,,,,,,,2.0,3
37975,Las Conchas - Coropampa,,sat2,-25.5091666666667,-65.5238888888889,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
34139,Azul - Puesto 2,,sat2,-42.0405555555556,-71.6063888888889,2024-09-13T16:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38155,Azul - Puesto 2,,sat2,-42.0405555555556,-71.6063888888889,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
37987,Metán - Desembocadura,,sat2,-25.3933333333333,-64.5922222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
32870,Lago Vinter - Vinter,,sat2,-43.9194444444444,-71.4283333333333,2025-01-22T00:00:00,2026-08-30T20:00:00,30012,LAGO VINTER - VINTER,Lago Vinter,coords,0.01,unknown,18.7,2
37978,A° Saltito - El Saltito,,sat2,-27.4405555555556,-54.5766666666667,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
33760,Negro - Primera Angostura,,sat2,-40.4555555555556,-63.7897222222222,2024-09-13T16:00:00,2026-08-30T20:00:00,,,,,,,2.0,3
38156,Lag. La Picasa-Inter. Can. A22,,sat2,-34.4494444444444,-62.4133333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
33913,Arenales - El Encon,,sat2,-24.8422222222222,-65.5933333333333,2024-09-13T16:00:00,2026-08-30T20:00:00,6351,Arenales - El Encon,Arenales,coords,0.01,unknown,17.3,2
38095,Arenales - El Encon,,sat2,-24.8422222222222,-65.5933333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,6351,Arenales - El Encon,Arenales,coords,0.01,unknown,17.3,2
37957,Chubut - Los Altares,,sat2,-43.8886111111111,-68.3983333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,6448,Chubut - Los Altares,Chubut,coords,0.09,unknown,7.1,3
33204,Escondido - El Foyel,,sat2,-41.6797222222222,-71.5652777777778,2024-09-13T16:00:00,2026-08-29T20:00:00,29951,Escondido - El Foyel,Escondido,coords,0.01,unknown,2.2,3
37980,Escondido - El Foyel,,sat2,-41.6797222222222,-71.5652777777778,2024-09-14T00:00:00,2026-08-29T00:00:00,29951,Escondido - El Foyel,Escondido,coords,0.01,unknown,2.2,3
33766,Chico - Las Violetas,,sat2,-53.6738888888889,-67.935,2025-02-12T16:00:00,2026-08-30T16:00:00,,,,,,,1.5,3
38069,Chico - Las Violetas,,sat2,-53.6738888888889,-67.935,2025-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,1.5,3
37986,Uruguay - Garruchos,,sat2,-28.1772222222222,-55.6422222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,30077,Uruguay - Garruchos,Uruguay,coords,0.22,unknown,2.2,3
34080,Yabebiry - Colonia Martires,,sat2,-27.4011111111111,-55.335,2025-01-15T16:00:00,2026-08-30T20:00:00,30051,Yabebiry - Colonia Mártires,Yabebiry,coords,0.01,unknown,25.3,2
38137,Yabebiry - Colonia Martires,,sat2,-27.4011111111111,-55.335,2025-01-15T00:00:00,2026-08-29T00:00:00,30051,Yabebiry - Colonia Mártires,Yabebiry,coords,0.01,unknown,25.3,2
