series_id,station_id,station,river,variable,var_id,unit,network,procedure,lat,lon,live,n_obs,last_seen,percentiles
38512,6492,Uspallata - Uspallata,,Altura hidrométrica 4-horaria,101,,sat2,,-32.5944444444444,-69.34,,,,
32820,6498,Urueña -7 de Abril - RN34,,Altura hidrométrica,2,,sat2,,-26.2188888888889,-64.5119444444444,,,,
32679,6504,Seco - RN Nº 157,,Altura hidrométrica,2,,sat2,,-27.3361111111111,-65.3175,,,,
38091,6505,Chico - RN Nº157 Monteagudo,,Altura hidrométrica media diaria,39,,sat2,,-27.5211111111111,-65.2663888888889,,,,
33966,6506,Salí - Alta Gracia,,Altura hidrométrica,2,,sat2,,-26.7191666666667,-65.1619444444444,True,71,2026-08-31T00:00:00.000Z,False
32997,6507,Neuquén - Chos Malal -RN40,,Altura hidrométrica,2,,sat2,,-37.4063888888889,-70.2291666666667,,,,
37941,6507,Neuquén - Chos Malal -RN40,,Altura hidrométrica media diaria,39,,sat2,,-37.4063888888889,-70.2291666666667,,,,
38533,6508,Paraná - Puerto Rico,,Altura hidrométrica 4-horaria,101,,sat2,,-26.7916666666667,-55.025,,,,
38532,6509,El Rey - Moussy,,Altura hidrométrica 4-horaria,101,,sat2,,-28.9977777777778,-59.7530555555556,False,0,,
37942,6511,Paraguay - Las Palmas,,Altura hidrométrica media diaria,39,,sat2,,-27.1180555555556,-58.6427777777778,,,,
38554,6511,Paraguay - Las Palmas,,Altura hidrométrica 4-horaria,101,,sat2,,-27.1180555555556,-58.6427777777778,,,,
38032,6512,INA - Ezeiza,null,Altura hidrométrica media diaria,39,,sat2,,-34.7972222222222,-58.5202777777778,,,,
38063,6513,Aº Calbuco - S.M. de Los Andes,,Altura hidrométrica media diaria,39,,sat2,,-40.1469444444444,-71.3266666666667,,,,
38641,6513,Aº Calbuco - S.M. de Los Andes,,Altura hidrométrica 4-horaria,101,,sat2,,-40.1469444444444,-71.3266666666667,False,0,,
32862,6516,Vizcachas - Cerro Palique,,Altura hidrométrica,2,,sat2,,-50.9961111111111,-72.1063888888889,,,,
37924,6516,Vizcachas - Cerro Palique,,Altura hidrométrica media diaria,39,,sat2,,-50.9961111111111,-72.1063888888889,,,,
38539,6516,Vizcachas - Cerro Palique,,Altura hidrométrica 4-horaria,101,,sat2,,-50.9961111111111,-72.1063888888889,True,17,2026-08-30T19:00:00.000Z,False
38111,6518,Atuel - La Puntilla,,Altura hidrométrica media diaria,39,,sat2,,-36.2413888888889,-67.1866666666667,True,2,2026-08-29T03:00:00.000Z,
38669,6518,Atuel - La Puntilla,,Altura hidrométrica 4-horaria,101,,sat2,,-36.2413888888889,-67.1866666666667,,,,
33886,6519,Aº Trabunco -S.M. de Los Andes,,Altura hidrométrica,2,,sat2,,-40.1530555555556,-71.3347222222222,,,,
38659,6519,Aº Trabunco -S.M. de Los Andes,,Altura hidrométrica 4-horaria,101,,sat2,,-40.1530555555556,-71.3347222222222,,,,
33720,6520,Aº Yaboti - San Pedro,,Altura hidrométrica,2,,sat2,,-26.6352777777778,-54.0897222222222,,,,
38642,6520,Aº Yaboti - San Pedro,,Altura hidrométrica 4-horaria,101,,sat2,,-26.6352777777778,-54.0897222222222,,,,
33564,6522,Pepirí Guazú-Pte.Int.P.Rosales,,Altura hidrométrica,2,,sat2,,-26.6133333333333,-53.7347222222222,,,,
38632,6522,Pepirí Guazú-Pte.Int.P.Rosales,,Altura hidrométrica 4-horaria,101,,sat2,,-26.6133333333333,-53.7347222222222,,,,
37885,6523,Laguna El Uncal - AM20,,Altura hidrométrica media diaria,39,,sat2,,-36.6852777777778,-67.1,,,,
32691,6526,Jesus Maria - MET,,Altura hidrométrica,2,,sat2,,-30.9769444444444,-64.1394444444445,,,,
37889,6526,Jesus Maria - MET,,Altura hidrométrica media diaria,39,,sat2,,-30.9769444444444,-64.1394444444445,,,,
38517,6526,Jesus Maria - MET,,Altura hidrométrica 4-horaria,101,,sat2,,-30.9769444444444,-64.1394444444445,,,,
38578,6527,General Acha - La Pampa,,Altura hidrométrica 4-horaria,101,,sat2,,-37.3647222222222,-64.5919444444444,,,,
33490,6528,Desaguadero - El Encón,,Altura hidrométrica,2,,sat2,,-32.2247222222222,-67.8069444444444,,,,
38033,6528,Desaguadero - El Encón,,Altura hidrométrica media diaria,39,,sat2,,-32.2247222222222,-67.8069444444444,,,,
33887,6529,L. Lacar - S.M. de Los Andes,,Altura hidrométrica,2,,sat2,,-40.1616666666667,-71.3586111111111,,,,
38093,6529,L. Lacar - S.M. de Los Andes,,Altura hidrométrica media diaria,39,,sat2,,-40.1616666666667,-71.3586111111111,,,,
34051,6530,Agrio - Bajada del Agrio,,Altura hidrométrica,2,,sat2,,-38.3658333333333,-70.0325,,,,
38132,6530,Agrio - Bajada del Agrio,,Altura hidrométrica media diaria,39,,sat2,,-38.3658333333333,-70.0325,,,,
32838,6532,Manso - Los Alerces HID,,Altura hidrométrica,2,,sat2,,-41.3736111111111,-71.7458333333333,False,0,,
37914,6532,Manso - Los Alerces HID,,Altura hidrométrica media diaria,39,,sat2,,-41.3736111111111,-71.7458333333333,False,0,,
33331,6533,Gallegos Chico - Bella Vista,,Altura hidrométrica,2,,sat2,,-51.865,-70.5616666666667,,,,
38002,6533,Gallegos Chico - Bella Vista,,Altura hidrométrica media diaria,39,,sat2,,-51.865,-70.5616666666667,,,,
38601,6533,Gallegos Chico - Bella Vista,,Altura hidrométrica 4-horaria,101,,sat2,,-51.865,-70.5616666666667,True,13,2026-08-30T03:00:00.000Z,
33009,6534,San Juan - Km 101 LIM,,Altura hidrométrica,2,,sat2,,-31.2522222222222,-69.1775,,,,
38555,6534,San Juan - Km 101 LIM,,Altura hidrométrica 4-horaria,101,,sat2,,-31.2522222222222,-69.1775,,,,
38034,6535,Chico - Ruta Nac. Nº 3,,Altura hidrométrica media diaria,39,,sat2,,-49.7769444444444,-68.6405555555556,True,2,2026-08-29T03:00:00.000Z,
38621,6535,Chico - Ruta Nac. Nº 3,,Altura hidrométrica 4-horaria,101,,sat2,,-49.7769444444444,-68.6405555555556,,,,
37892,6539,Ventisquero Negro - Lago Manso,,Altura hidrométrica media diaria,39,,sat2,,-41.2016666666667,-71.8333333333333,,,,
38518,6540,Salado - Icaño,,Altura hidrométrica 4-horaria,101,,sat2,,-28.6152777777778,-62.7786111111111,True,16,2026-08-30T15:00:00.000Z,
33069,6543,*Pepirí Guazú-Pte.Int.P.Rosale,,Altura hidrométrica,2,,sat2,,-26.6133333333333,-53.7347222222222,,,,
38570,6543,*Pepirí Guazú-Pte.Int.P.Rosale,,Altura hidrométrica 4-horaria,101,,sat2,,-26.6133333333333,-53.7347222222222,False,0,,
32711,6544,Areco - Carmen de Areco,,Altura hidrométrica,2,,sat2,,-34.3519444444444,-59.8169444444444,,,,
34893,6544,Areco - Carmen de Areco,,Caudal medio diario,40,,sat2,,-34.3519444444444,-59.8169444444444,,,,
38521,6544,Areco - Carmen de Areco,,Altura hidrométrica 4-horaria,101,,sat2,,-34.3519444444444,-59.8169444444444,,,,
32851,6548,Bermejo - Aguas Blancas LIM,,Altura hidrométrica,2,,sat2,,-22.7263888888889,-64.3691666666667,,,,
37917,6548,Bermejo - Aguas Blancas LIM,,Altura hidrométrica media diaria,39,,sat2,,-22.7263888888889,-64.3691666666667,,,,
32882,6549,Juramento - El Tunal,,Altura hidrométrica,2,,sat2,,-25.2497222222222,-64.3902777777778,,,,
37928,6549,Juramento - El Tunal,,Altura hidrométrica media diaria,39,,sat2,,-25.2497222222222,-64.3902777777778,,,,
33230,6551,Uruguay - Monte Caseros,,Altura hidrométrica,2,,sat2,,-30.2516666666667,-57.6216666666667,,,,
33745,6552,Acaragua - Campo Grande,null,Altura hidrométrica,2,,sat2,,-27.2158333333333,-54.9725,False,0,,
34065,6553,Bañado La Estrella - RP Nº28,,Altura hidrométrica,2,,sat2,,-24.4086111111111,-60.3341666666667,,,,
38133,6553,Bañado La Estrella - RP Nº28,,Altura hidrométrica media diaria,39,,sat2,,-24.4086111111111,-60.3341666666667,,,,
33974,6555,Santa Maria - Pie de Medano,,Altura hidrométrica,2,,sat2,,-26.9955555555556,-66.2175,,,,
38112,6555,Santa Maria - Pie de Medano,,Altura hidrométrica media diaria,39,,sat2,,-26.9955555555556,-66.2175,,,,
38670,6555,Santa Maria - Pie de Medano,,Altura hidrométrica 4-horaria,101,,sat2,,-26.9955555555556,-66.2175,,,,
33909,6556,Pilcomayo - Tigra Norte,,Altura hidrométrica,2,,sat2,,-23.1397222222222,-61.9638888888889,False,0,,
38661,6556,Pilcomayo - Tigra Norte,,Altura hidrométrica 4-horaria,101,,sat2,,-23.1397222222222,-61.9638888888889,,,,
33363,6567,CIRHBAS - MET EL GUANAGAN RP13,,Altura hidrométrica,2,,sat2,,-28.7297222222222,-60.9019444444444,,,,
37893,6569,Paraná - Goya,,Altura hidrométrica media diaria,39,,sat2,,-29.165,-59.3283333333333,,,,
38036,6570,Chubut - Trelew,,Altura hidrométrica media diaria,39,,sat2,,-43.2761111111111,-65.2733333333333,,,,
37946,6572,Aº El Quebrachal - RP Nº 33,,Altura hidrométrica media diaria,39,,sat2,,-33.5838888888889,-65.3980555555556,False,0,,
38557,6572,Aº El Quebrachal - RP Nº 33,,Altura hidrométrica 4-horaria,101,,sat2,,-33.5838888888889,-65.3980555555556,,,,
38537,6573,San Antonio Oeste - ET 132 KV,,Altura hidrométrica 4-horaria,101,,sat2,,-40.7566666666667,-65.03,,,,
38067,6574,Sierra Grande - Aeródromo,,Altura hidrométrica media diaria,39,,sat2,,-41.5916666666667,-65.3433333333333,,,,
38008,6575,Chimiray - Colonia Liebig,,Altura hidrométrica media diaria,39,,sat2,,-27.9122222222222,-55.8177777777778,,,,
38604,6575,Chimiray - Colonia Liebig,,Altura hidrométrica 4-horaria,101,,sat2,,-27.9122222222222,-55.8177777777778,False,0,,
38114,6576,Laguna Yema,,Altura hidrométrica media diaria,39,,sat2,,-24.2563888888889,-61.2419444444444,False,0,,
38580,6577,Las Conchas - Coropampa,,Altura hidrométrica 4-horaria,101,,sat2,,-25.5091666666667,-65.5238888888889,True,17,2026-08-30T19:00:00.000Z,False
33241,6578,Uruguay - El Soberbio,,Altura hidrométrica,2,,sat2,,-27.2922222222222,-54.1955555555556,,,,
37948,6579,Yabebiry - Colonia Martires,,Altura hidrométrica media diaria,39,,sat2,,-27.4011111111111,-55.335,False,0,,
33062,6582,Senguerr - Los Molinos,,Altura hidrométrica,2,,sat2,,-45.9861111111111,-69.475,True,17,2026-08-30T23:00:00.000Z,
37956,6582,Senguerr - Los Molinos,,Altura hidrométrica media diaria,39,,sat2,,-45.9861111111111,-69.475,,,,
38565,6582,Senguerr - Los Molinos,,Altura hidrométrica 4-horaria,101,,sat2,,-45.9861111111111,-69.475,,,,
38558,6583,Lago Mascardi - Central Frey,,Altura hidrométrica 4-horaria,101,,sat2,,-41.3572222222222,-71.5633333333333,False,0,,
38589,6586,Metán - Desembocadura,,Altura hidrométrica 4-horaria,101,,sat2,,-25.3933333333333,-64.5922222222222,,,,
37926,6591,Lago Vinter - Vinter,,Altura hidrométrica media diaria,39,,sat2,,-43.9194444444444,-71.4283333333333,True,2,2026-08-29T03:00:00.000Z,
33192,6592,A° Saltito - El Saltito,,Altura hidrométrica,2,,sat2,,-27.4405555555556,-54.5766666666667,,,,
38068,6593,Negro - Primera Angostura,,Altura hidrométrica media diaria,39,,sat2,,-40.4555555555556,-63.7897222222222,,,,
38645,6593,Negro - Primera Angostura,,Altura hidrométrica 4-horaria,101,,sat2,,-40.4555555555556,-63.7897222222222,,,,
34145,6595,Lag. La Picasa-Inter. Can. A22,,Altura hidrométrica,2,,sat2,,-34.4494444444444,-62.4133333333333,,,,
38699,6595,Lag. La Picasa-Inter. Can. A22,,Altura hidrométrica 4-horaria,101,,sat2,,-34.4494444444444,-62.4133333333333,,,,
37927,6604,Areco - Puente Quemado,,Altura hidrométrica media diaria,39,,sat2,,-34.2880555555556,-59.7027777777778,,,,
38542,6604,Areco - Puente Quemado,,Altura hidrométrica 4-horaria,101,,sat2,,-34.2880555555556,-59.7027777777778,,,,
33064,6608,Chubut - Los Altares,,Altura hidrométrica,2,,sat2,,-43.8886111111111,-68.3983333333333,,,,
38566,6608,Chubut - Los Altares,,Altura hidrométrica 4-horaria,101,,sat2,,-43.8886111111111,-68.3983333333333,,,,
33055,6609,La Picasa - Obra Reg Nº1,,Altura hidrométrica,2,,sat2,,-34.2619444444444,-63.3816666666667,,,,
37949,6609,La Picasa - Obra Reg Nº1,,Altura hidrométrica media diaria,39,,sat2,,-34.2619444444444,-63.3816666666667,False,0,,
38560,6609,La Picasa - Obra Reg Nº1,,Altura hidrométrica 4-horaria,101,,sat2,,-34.2619444444444,-63.3816666666667,,,,
33987,6612,Niv. Cerro Polleras,,Altura hidrométrica,2,,sat2,,-33.1475,-69.8519444444444,,,,
38115,6612,Niv. Cerro Polleras,,Altura hidrométrica media diaria,39,,sat2,,-33.1475,-69.8519444444444,False,0,,
38672,6612,Niv. Cerro Polleras,,Altura hidrométrica 4-horaria,101,,sat2,,-33.1475,-69.8519444444444,,,,
34079,6613,NIV - Picos de Barroso,,Altura hidrométrica,2,,sat2,,-34.3075,-69.9483333333333,,,,
38136,6613,NIV - Picos de Barroso,,Altura hidrométrica media diaria,39,,sat2,,-34.3075,-69.9483333333333,,,,
33389,6614,Cullén - Cullén 2,,Altura hidrométrica,2,,sat2,,-52.8902777777778,-68.4511111111111,,,,
33231,6615,Uruguay - Garruchos,,Altura hidrométrica,2,,sat2,,-28.1772222222222,-55.6422222222222,,,,
33056,6616,Dique Belén - Aguas Abajo,,Altura hidrométrica,2,,sat2,,-27.6155555555556,-67.0163888888889,,,,
37950,6616,Dique Belén - Aguas Abajo,,Altura hidrométrica media diaria,39,,sat2,,-27.6155555555556,-67.0163888888889,True,2,2026-08-29T03:00:00.000Z,
32883,6617,Aº Yabotí  Guazú,,Altura hidrométrica,2,,sat2,,-27.0694444444444,-53.8938888888889,,,,
37929,6617,Aº Yabotí  Guazú,,Altura hidrométrica media diaria,39,,sat2,,-27.0694444444444,-53.8938888888889,,,,
38686,6618,Yabebiry - Colonia Martires,,Altura hidrométrica 4-horaria,101,,sat2,,-27.4011111111111,-55.335,,,,
33767,6620,L. Menéndez-Cisne Pto. Sagrado,,Altura hidrométrica,2,,sat2,,-42.6177777777778,-71.8880555555556,False,0,,
38647,6620,L. Menéndez-Cisne Pto. Sagrado,,Altura hidrométrica 4-horaria,101,,sat2,,-42.6177777777778,-71.8880555555556,,,,
33988,6621,Uruguay - Paso de los Libres,,Altura hidrométrica,2,,sat2,,-29.7219444444444,-57.0830555555556,,,,
38673,6621,Uruguay - Paso de los Libres,,Altura hidrométrica 4-horaria,101,,sat2,,-29.7219444444444,-57.0830555555556,True,15,2026-08-30T11:00:00.000Z,False
38824,6622,Quinto - R.N. 35,,Altura hidrométrica 4-horaria,101,,sat2,,-34.2163888888889,-64.3861111111111,,,,
38296,6623,Quinto - Canal Devoto RP 4,,Altura hidrométrica media diaria,39,,sat2,,-33.9330555555556,-63.4491666666667,,,,
38295,6624,Aº El Aji - RN Nº35 y RN Nº7,,Altura hidrométrica media diaria,39,,sat2,,-33.9311111111111,-64.3963888888889,,,,
33059,6625,Chico - Chico 2,,Altura hidrométrica,2,,sat2,,-53.5480555555556,-68.3769444444444,True,16,2026-08-30T19:00:00.000Z,
38563,6625,Chico - Chico 2,,Altura hidrométrica 4-horaria,101,,sat2,,-53.5480555555556,-68.3769444444444,,,,
34086,6626,Guayquiraró - RN 12 - A°Curupí,,Altura hidrométrica,2,,sat2,,-30.3511111111111,-59.5147222222222,True,7,2026-08-30T23:00:00.000Z,False
38687,6626,Guayquiraró - RN 12 - A°Curupí,,Altura hidrométrica 4-horaria,101,,sat2,,-30.3511111111111,-59.5147222222222,,,,
38040,6627,Compuerta Alternativa Norte AD,,Altura hidrométrica media diaria,39,,sat2,,-34.2419444444444,-62.1211111111111,True,2,2026-08-29T03:00:00.000Z,
38624,6627,Compuerta Alternativa Norte AD,,Altura hidrométrica 4-horaria,101,,sat2,,-34.2419444444444,-62.1211111111111,True,17,2026-08-30T19:00:00.000Z,
34147,6631,Dique Sotomayor - Aguas abajo,,Altura hidrométrica,2,,sat2,,-28.5911111111111,-65.2877777777778,,,,
38158,6631,Dique Sotomayor - Aguas abajo,,Altura hidrométrica media diaria,39,,sat2,,-28.5911111111111,-65.2877777777778,,,,
38041,6633,Salado - RN Nº 11,,Altura hidrométrica media diaria,39,,sat2,,-27.5413888888889,-59.1308333333333,,,,
38625,6633,Salado - RN Nº 11,,Altura hidrométrica 4-horaria,101,,sat2,,-27.5413888888889,-59.1308333333333,,,,
33774,6635,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica,2,,sat2,,-33.6366666666667,-65.3636111111111,,,,
38072,6635,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica media diaria,39,,sat2,,-33.6366666666667,-65.3636111111111,,,,
38648,6635,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica 4-horaria,101,,sat2,,-33.6366666666667,-65.3636111111111,,,,
33393,6637,Bermejo - Azud los Colorados,,Altura hidrométrica,2,,sat2,,-29.2580555555556,-68.2525,,,,
38607,6637,Bermejo - Azud los Colorados,,Altura hidrométrica 4-horaria,101,,sat2,,-29.2580555555556,-68.2525,,,,
33927,6638,Dique Belén - Embalse,,Altura hidrométrica,2,,sat2,,-27.615,-67.0163888888889,,,,
33058,6639,Afluente Río Grande       ,,Altura hidrométrica,2,,sat2,,-53.8416666666667,-68.5313888888889,True,15,2026-08-30T19:00:00.000Z,False
37952,6639,Afluente Río Grande       ,,Altura hidrométrica media diaria,39,,sat2,,-53.8416666666667,-68.5313888888889,True,2,2026-08-29T03:00:00.000Z,
38562,6639,Afluente Río Grande       ,,Altura hidrométrica 4-horaria,101,,sat2,,-53.8416666666667,-68.5313888888889,,,,
33516,6640,Ñorquinco - Ñorquinco,,Altura hidrométrica,2,,sat2,,-41.8419444444444,-70.8913888888889,True,15,2026-08-30T19:00:00.000Z,False
38039,6640,Ñorquinco - Ñorquinco,,Altura hidrométrica media diaria,39,,sat2,,-41.8419444444444,-70.8913888888889,,,,
38623,6640,Ñorquinco - Ñorquinco,,Altura hidrométrica 4-horaria,101,,sat2,,-41.8419444444444,-70.8913888888889,,,,
38546,6643,Gob. Costa - Chubut MET-FRE,,Altura hidrométrica 4-horaria,101,,sat2,,-44.0344444444444,-70.6458333333333,,,,
33924,6645,Esc. Prov. 355 - Piedra Larga,,Altura hidrométrica,2,,sat2,,-27.6022222222222,-67.1977777777778,,,,
38663,6645,Esc. Prov. 355 - Piedra Larga,,Altura hidrométrica 4-horaria,101,,sat2,,-27.6022222222222,-67.1977777777778,False,0,,
33394,6649,Lago Puelo - Lago Puelo,,Altura hidrométrica,2,,sat2,,-42.0972222222222,-71.6194444444444,True,71,2026-08-31T00:00:00.000Z,
33520,6650,Salí - RP Nº323,,Altura hidrométrica,2,,sat2,,-27.1333333333333,-65.3155555555555,,,,
38043,6650,Salí - RP Nº323,,Altura hidrométrica media diaria,39,,sat2,,-27.1333333333333,-65.3155555555555,True,2,2026-08-29T03:00:00.000Z,
38139,6651,Dulce - Tuhama,,Altura hidrométrica media diaria,39,,sat2,,-28.0144444444444,-64.0980555555555,True,2,2026-08-29T03:00:00.000Z,False
38688,6651,Dulce - Tuhama,,Altura hidrométrica 4-horaria,101,,sat2,,-28.0144444444444,-64.0980555555555,,,,
38027,6652,Lipeo - Puente Colgante,,Altura hidrométrica media diaria,39,,sat2,,-22.4311111111111,-64.7372222222222,,,,
38615,6652,Lipeo - Puente Colgante,,Altura hidrométrica 4-horaria,101,,sat2,,-22.4311111111111,-64.7372222222222,,,,
33395,6654,Carreras - Frontera,,Altura hidrométrica,2,,sat2,,-48.2061111111111,-72.2838888888889,,,,
38609,6654,Carreras - Frontera,,Altura hidrométrica 4-horaria,101,,sat2,,-48.2061111111111,-72.2838888888889,,,,
34000,6655,Aº Azul - Seminario Diocesano,,Altura hidrométrica,2,,sat2,,-36.8311111111111,-59.8938888888889,,,,
38117,6655,Aº Azul - Seminario Diocesano,,Altura hidrométrica media diaria,39,,sat2,,-36.8311111111111,-59.8938888888889,True,2,2026-08-29T03:00:00.000Z,False
38674,6655,Aº Azul - Seminario Diocesano,,Altura hidrométrica 4-horaria,101,,sat2,,-36.8311111111111,-59.8938888888889,True,17,2026-08-30T19:00:00.000Z,
33522,6656,Chico - Cerro Mesa,,Altura hidrométrica,2,,sat2,,-41.7063888888889,-70.4825,False,0,,
38044,6656,Chico - Cerro Mesa,,Altura hidrométrica media diaria,39,,sat2,,-41.7063888888889,-70.4825,,,,
34088,6657,Vinchina - Vinchina,,Altura hidrométrica,2,,sat2,,-28.7436111111111,-68.2205555555556,True,17,2026-08-30T23:00:00.000Z,
38689,6657,Vinchina - Vinchina,,Altura hidrométrica 4-horaria,101,,sat2,,-28.7436111111111,-68.2205555555556,,,,
34001,6658,Paraguay - Puerto Dalmacia,,Altura hidrométrica,2,,sat2,,-25.875,-57.8730555555556,,,,
38118,6658,Paraguay - Puerto Dalmacia,,Altura hidrométrica media diaria,39,,sat2,,-25.875,-57.8730555555556,,,,
33061,6659,Riacho Salado - Tatané - RN 11,,Altura hidrométrica,2,,sat2,,-26.4077777777778,-58.3591666666667,,,,
37955,6659,Riacho Salado - Tatané - RN 11,,Altura hidrométrica media diaria,39,,sat2,,-26.4077777777778,-58.3591666666667,,,,
38564,6659,Riacho Salado - Tatané - RN 11,,Altura hidrométrica 4-horaria,101,,sat2,,-26.4077777777778,-58.3591666666667,,,,
33396,6660,Pilcomayo - Villa Gral. Güemes,,Altura hidrométrica,2,,sat2,,-24.7469444444444,-59.4997222222222,,,,
33523,6661,Abaucán - Limite con La Rioja,,Altura hidrométrica,2,,sat2,,-28.2613888888889,-67.0208333333333,True,17,2026-08-30T23:00:00.000Z,
38045,6661,Abaucán - Limite con La Rioja,,Altura hidrométrica media diaria,39,,sat2,,-28.2613888888889,-67.0208333333333,,,,
33216,6664,Aº Mocoretá - RN Nº 14,,Altura hidrométrica,2,,sat2,,-30.6275,-57.9827777777778,True,18,2026-08-30T23:00:00.000Z,
38585,6664,Aº Mocoretá - RN Nº 14,,Altura hidrométrica 4-horaria,101,,sat2,,-30.6275,-57.9827777777778,True,17,2026-08-30T19:00:00.000Z,
33066,6667,Vizcachas - Limite con Chile,,Altura hidrométrica,2,,sat2,,-51.0297222222222,-72.3111111111111,True,16,2026-08-30T19:00:00.000Z,
38567,6667,Vizcachas - Limite con Chile,,Altura hidrométrica 4-horaria,101,,sat2,,-51.0297222222222,-72.3111111111111,,,,
33531,6669,San Javier - Cayastá,,Altura hidrométrica,2,,sat2,,-31.1933333333333,-60.1530555555556,,,,
38047,6669,San Javier - Cayastá,,Altura hidrométrica media diaria,39,,sat2,,-31.1933333333333,-60.1530555555556,,,,
38631,6669,San Javier - Cayastá,,Altura hidrométrica 4-horaria,101,,sat2,,-31.1933333333333,-60.1530555555556,,,,
34148,6671,Vizcachas - Nacimiento,,Altura hidrométrica,2,,sat2,,-50.87,-71.965,,,,
38701,6671,Vizcachas - Nacimiento,,Altura hidrométrica 4-horaria,101,,sat2,,-50.87,-71.965,,,,
33067,6672,Ona - Ona - RP B,,Altura hidrométrica,2,,sat2,,-53.9288888888889,-68.1177777777778,True,15,2026-08-30T23:00:00.000Z,
37959,6672,Ona - Ona - RP B,,Altura hidrométrica media diaria,39,,sat2,,-53.9288888888889,-68.1177777777778,,,,
38568,6672,Ona - Ona - RP B,,Altura hidrométrica 4-horaria,101,,sat2,,-53.9288888888889,-68.1177777777778,,,,
34004,6676,PN Trinidad - Condorito ,,Altura hidrométrica,2,,sat2,,-31.6911111111111,-64.8527777777778,,,,
38120,6676,PN Trinidad - Condorito ,,Altura hidrométrica media diaria,39,,sat2,,-31.6911111111111,-64.8527777777778,,,,
38676,6676,PN Trinidad - Condorito ,,Altura hidrométrica 4-horaria,101,,sat2,,-31.6911111111111,-64.8527777777778,,,,
33399,6678,Bermejo - Alarache,,Altura hidrométrica,2,,sat2,,-22.1902777777778,-64.6527777777778,,,,
38611,6678,Bermejo - Alarache,,Altura hidrométrica 4-horaria,101,,sat2,,-22.1902777777778,-64.6527777777778,True,17,2026-08-30T19:00:00.000Z,False
38569,6681,Rio Hondo - HID - Sitio 2,,Altura hidrométrica 4-horaria,101,,sat2,,-27.6669444444444,-67.1658333333333,,,,
38702,6684,Piedra Larga - HID - Sitio 1,,Altura hidrométrica 4-horaria,101,,sat2,,-27.6125,-67.1947222222222,True,17,2026-08-30T19:00:00.000Z,
34093,6685,Sis. Setúbal-Sta. Fé-La Guard.,,Altura hidrométrica,2,,sat2,,-31.6302777777778,-60.6777777777778,True,71,2026-08-31T00:00:00.000Z,
38144,6685,Sis. Setúbal-Sta. Fé-La Guard.,,Altura hidrométrica media diaria,39,,sat2,,-31.6302777777778,-60.6777777777778,,,,
38690,6685,Sis. Setúbal-Sta. Fé-La Guard.,,Altura hidrométrica 4-horaria,101,,sat2,,-31.6302777777778,-60.6777777777778,,,,
33932,6691,Jáchal - Pachimoco,,Altura hidrométrica,2,,sat2,,-30.2230555555556,-68.9477777777778,False,0,,
38102,6691,Jáchal - Pachimoco,,Altura hidrométrica media diaria,39,,sat2,,-30.2230555555556,-68.9477777777778,,,,
38665,6691,Jáchal - Pachimoco,,Altura hidrométrica 4-horaria,101,,sat2,,-30.2230555555556,-68.9477777777778,,,,
34115,6698,Salado RP Nº 51 - Achupallas,,Altura hidrométrica,2,,sat2,,-35.0880555555556,-60.1088888888889,,,,
38145,6698,Salado RP Nº 51 - Achupallas,,Altura hidrométrica media diaria,39,,sat2,,-35.0880555555556,-60.1088888888889,,,,
38691,6698,Salado RP Nº 51 - Achupallas,,Altura hidrométrica 4-horaria,101,,sat2,,-35.0880555555556,-60.1088888888889,True,17,2026-08-30T19:00:00.000Z,False
37984,6701,Santa Rosa - Meteorológica,,Altura hidrométrica media diaria,39,,sat2,,-36.6213888888889,-64.3219444444444,,,,
38586,6701,Santa Rosa - Meteorológica,,Altura hidrométrica 4-horaria,101,,sat2,,-36.6213888888889,-64.3219444444444,,,,
33790,6702,Cuarto - La Carlota,,Altura hidrométrica,2,,sat2,,-33.4155555555556,-63.3086111111111,,,,
33400,6706,Los Antiguos - Los Antiguos,,Altura hidrométrica,2,,sat2,,-46.5541666666667,-71.6397222222222,,,,
33793,6707,Juramento - El Quebrachal,,Altura hidrométrica,2,,sat2,,-25.3441666666667,-64.0461111111111,,,,
38650,6707,Juramento - El Quebrachal,,Altura hidrométrica 4-horaria,101,,sat2,,-25.3441666666667,-64.0461111111111,,,,
33250,6718,Lago Fagnano – Puerto Tolhuin ,,Altura hidrométrica,2,,sat2,,-54.5269444444444,-67.2327777777778,True,71,2026-08-31T00:00:00.000Z,
37990,6718,Lago Fagnano – Puerto Tolhuin ,,Altura hidrométrica media diaria,39,,sat2,,-54.5269444444444,-67.2327777777778,,,,
33424,6719,Grande - Planta Potabilizadora,,Altura hidrométrica,2,,sat2,,-53.8297222222222,-67.8422222222222,,,,
38613,6719,Grande - Planta Potabilizadora,,Altura hidrométrica 4-horaria,101,,sat2,,-53.8297222222222,-67.8422222222222,,,,
38123,6721,Colorado - Pata Mora,,Altura hidrométrica media diaria,39,,sat2,,-37.2083333333333,-69.1138888888889,,,,
34219,6722,Laguna Melincué - RP Nº 90,,Altura hidrométrica,2,,sat2,,-33.6680555555556,-61.4722222222222,,,,
38175,6722,Laguna Melincué - RP Nº 90,,Altura hidrométrica media diaria,39,,sat2,,-33.6680555555556,-61.4722222222222,,,,
